"
                                    2020-07-02
                                ",关于拟批准登记扬州景区梅岭诊所的公示书,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202007/30a2cf8f20bb46d28da1fb6bb1ba737c.shtml,"




"
"
                                    2020-06-30
                                ",关于拟批准登记扬州生态科技新城康谐内科诊所的公示书,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/98f12fe3915f4932bd4d32c8d3e3661f.shtml,"




"
"
                                    2020-06-29
                                ",6月28日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/331e19a4b32b4ff3918fa29a9ab7540a.shtml,"
6月28日0-24时，无新增境外输入确诊病例。截至6月28日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月28日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者。尚在定点医院集中隔离和医学管理的无症状感染者1例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13943人，已解除医学观察13712人，尚有231人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-29
                                ",扬州市各类大型考试新冠病毒核酸检测服务点名单,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/d8337e28b9004c85b0c3dda6d92fd364.shtml,"

为深入贯彻落实中央和省“外防输入、内防反弹”疫情防控部署要求,满足我市高考、中考、公务员考试、事业单位考试、执业医师资格考试等大型考试考生和考试工作人员核酸检测需求,现公布各类大型考试新冠病毒核酸检测服务点名单，在确保检测准确率的前提下尽可能提高检测效率、缩短检测时间,为考生和考试工作人员入闱提供技术支撑。










"
"
                                    2020-06-28
                                ",6月27日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/d64448984aa44332b07b7c17738e613b.shtml,"
6月27日0-24时，无新增境外输入确诊病例。截至6月27日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月27日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者。尚在定点医院集中隔离和医学管理的无症状感染者1例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13943人，已解除医学观察13690人，尚有253人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-27
                                ",6月26日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/dd9417500f764cd7986b99af817dbe4f.shtml,"
6月26日0-24时，无新增境外输入确诊病例。截至6月26日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月26日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者。尚在定点医院集中隔离和医学管理的无症状感染者1例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13943人，已解除医学观察13690人，尚有253人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-26
                                ",6月25日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/c47a07cde09649aba530ebddd74bb185.shtml,"
6月25日0-24时，无新增境外输入确诊病例。截至6月25日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月25日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者。尚在定点医院集中隔离和医学管理的无症状感染者1例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13943人，已解除医学观察13690人，尚有253人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-25
                                ",6月24日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/2691ae7dff664f38aa7fa31544bca897.shtml,"
6月24日0-24时，无新增境外输入确诊病例。截至6月24日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月24日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者，解除集中隔离和医学管理1例。尚在定点医院集中隔离和医学管理的无症状感染者1例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13943人，已解除医学观察13690人，尚有253人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-24
                                ",6月23日江苏无新增新冠肺炎确诊病例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/d7bc8e42dff2454da74403882b6c3b58.shtml,"
6月23日0-24时，无新增境外输入确诊病例。截至6月23日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月23日24时，累计报告本地确诊病例631例，均已出院。
当日无新增无症状感染者。尚在定点医院集中隔离和医学管理的无症状感染者2例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13938人，已解除医学观察13690人，尚有248人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
"
                                    2020-06-23
                                ",6月22日江苏新增境外输入新冠肺炎确诊病例1例,http://wjw.yangzhou.gov.cn/yzwshjh/tzgg/202006/21aea5106e414f4382101a7779744987.shtml,"
6月22日0-24时，新增境外输入确诊病例1例。截至6月22日24时，累计报告境外输入确诊病例23例，尚在定点医院隔离治疗1例。
当日无新增本地确诊病例。截至6月22日24时，累计报告本地确诊病例631例，均已出院。
当日新增省外输入无症状感染者1例。尚在定点医院集中隔离和医学管理的无症状感染者2例。
目前，全省追踪到确诊病例和无症状感染者的密切接触者13938人，已解除医学观察13690人，尚有248人正在接受医学观察。
专家提醒：
每个人是自己健康的第一责任人。当前疫情防控形势仍然复杂，要紧绷疫情防控常态化这根弦，始终保持警惕、严密防范。
一、注意个人卫生，科学佩戴口罩、规范勤洗双手、时常开窗通风、保持社交距离。不随地吐痰、不乱倒垃圾，咳嗽、打喷嚏时用纸巾或肘袖遮掩口鼻。
二、坚持健康饮食，储存和加工食物时，砧板、菜刀、餐具等生熟分开、及时清洗。肉蛋海鲜等食物烧熟煮透。倡导公筷公勺，合理膳食，均衡营养。
三、合理安排出行，减少不必要的聚集。如非必须，尽量不前往疫情中高风险地区。
四、出入农贸市场、批发市场等人员聚集场所时，提高防范意识，加强个人防护，全程佩戴口罩。尽量避开人流高峰，缩短停留时间，减少接触生鱼生肉等食品原料，回家后及时清洁双手。
五、一旦出现发热、干咳、乏力等异常症状，及时到就近的发热门诊就诊，并主动告知14天活动轨迹及接触史。就医途中全程佩戴口罩，尽量避免乘坐公共交通工具。
六、主动申请和使用“苏康码”进行健康状况申报。疫情中高风险地区来苏人员应主动向社区或单位报告，并配合开展集中隔离医学观察和新冠病毒核酸检测。如14天内本人或共同居住的家庭成员曾前往疫情中高风险地区，或曾接触过相关地区来苏人员，也应向社区或单位报告。


"
