发布时间：2020-06-28,2020年6月28日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610686.html,"
2020年6月28日广东省新冠肺炎疫情情况　　6月27日0-24时，全省无新增确诊病例和无症状感染者。　　截至6月27日24时，全省累计报告新冠肺炎确诊病例1637例（境外输入242例）。目前在院7例。来源：广东省卫生健康委官网、健康广东



"
发布时间：2020-06-27,2020年6月27日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610685.html,"
　　6月26日0-24时，全省新增境外输入确诊病例2例，均为广州报告，分别来自阿联酋和印度，在入境口岸或隔离点发现，入境后即被隔离观察。新增境外输入无症状感染者2例，均为广州报告，来自阿联酋，在入境口岸发现，入境后即被隔离观察。新增出院1例。　　截至6月26日24时，全省累计报告新冠肺炎确诊病例1637例（境外输入242例）。目前在院7例。　　



"
发布时间：2020-06-26,2020年6月26日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610684.html,"
2020年6月26日广东省新冠肺炎疫情情况　　6月25日0-24时，全省无新增确诊病例和无症状感染者。　　截至6月25日24时，全省累计报告新冠肺炎确诊病例1635例（境外输入240例）。目前在院6例。来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-25,2020年6月25日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610681.html,"
2020年6月25日广东省新冠肺炎疫情情况　　6月24日0-24时，全省新增境外输入确诊病例1例，广州报告，来自美国，在隔离点发现，入境后即被隔离观察。无新增无症状感染者。新增出院1例。　　截至6月24日24时，全省累计报告新冠肺炎确诊病例1635例（境外输入240例）。目前在院6例。来源：广东省卫生健康委官网，健康广东 



"
发布时间：2020-06-24,2020年6月24日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610229.html,"
　　6月23日0-24时，全省无新增确诊病例和无症状感染者。新增出院1例。　　截至6月23日24时，全省累计报告新冠肺炎确诊病例1634例（境外输入239例）。目前在院6例。　　



"
发布时间：2020-06-23,2020年6月23日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610228.html,"
      6月22日0-24时，全省无新增确诊病例和无症状感染者。新增出院5例。      截至6月22日24时，全省累计报告新冠肺炎确诊病例1634例（境外输入239例）。目前在院7例。



"
发布时间：2020-06-22,2020年6月22日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610226.html,"
　　2020年6月22日广东省新冠肺炎疫情情况　　6月21日0-24时，全省无新增确诊病例和无症状感染者。　　截至6月21日24时，全省累计报告新冠肺炎确诊病例1634例（境外输入239例）。目前在院12例。来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-21,2020年6月21日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610225.html,"
　　2020年6月21日　　广东省新冠肺炎疫情情况　　6月20日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。　　截至6月20日24时，全省累计报告新冠肺炎确诊病例1634例（境外输入239例）。目前在院12例。　　　　来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-20,2020年6月20日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610224.html,"
　　6月19日0-24时，全省新增境外输入确诊病例3例，均为广州报告，2例来自孟加拉国，1例来自印度尼西亚，在入境口岸发现，入境后即被隔离观察。新增境外输入无症状感染者3例，均为广州报告，来自孟加拉国，在入境口岸和隔离点发现，入境后即被隔离观察。新增出院9例。　　截至6月19日24时，全省累计报告新冠肺炎确诊病例1634例（境外输入239例）。目前在院13例。　　来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-19,2020年6月19日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610219.html,"
　　2020年6月19日广东省新冠肺炎疫情情况　　6月18日0-24时，全省新增境外输入确诊病例3例，均为广州报告，来自印度尼西亚，在入境口岸发现，入境后即被隔离观察。无新增无症状感染者。新增出院1例。　　截至6月18日24时，全省累计报告新冠肺炎确诊病例1631例（境外输入236例）。目前在院19例。来源：广东省卫生健康委官网、健康广东



"
发布时间：2020-06-18,2020年6月18日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610217.html,"
　　2020年6月18日广东省新冠肺炎疫情情况　　6月17日0-24时，全省无新增确诊病例。新增境外输入无症状感染者1例，广州报告，来自英国，在入境口岸发现，入境后即被隔离观察。新增出院10例。　　截至6月17日24时，全省累计报告新冠肺炎确诊病例1628例（境外输入233例）。目前在院17例。来源：广东省卫生健康委官网、健康广东



"
发布时间：2020-06-17,2020年6月17日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_610216.html,"
　　2020年6月17日　　广东省新冠肺炎疫情情况      6月16日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。      截至6月16日24时，全省累计报告新冠肺炎确诊病例1628例（境外输入233例）。目前在院27例。　　　　来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-17,2019年度全民健康信息综合管理平台建设工程第三方绩效评价报告,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608819.html,"
2019年度全民健康信息综合管理平台建设工程第三方绩效评价报告.pdf



"
发布时间：2020-06-17,汕尾市卫生健康局关于公布全市新型冠状病毒检测的医疗机构名单,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608817.html,"
      为做好常态化疫情防控工作，贯彻落实“应检尽检，愿检尽检”要求，全力推进复工复产复学，截至6月1日，我市5家医疗机构具备核酸检测能力。现将全市可开展新型冠状病毒检测的医疗机构（不含疾病预防控制中心）公布如下。       全市新型冠状病毒检测医疗机构机构名称机构地址咨询电话备注汕尾市人民医院汕尾市区海滨大道0660-832614413421537838汕尾逸挥基金医院汕尾市城区康平路0660-3288115海丰县彭湃纪念医院海丰县海城镇红场路18号0660-6609511陆丰市第二人民医院（陆丰甲子人民医院）陆丰市甲子镇东方村路口13543143300陆河县人民医院陆河县人民南路97号0660-5514120



"
发布时间：2020-06-16,2020年6月16日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608516.html,"
　　　　6月15日0-24时，全省新增境外输入确诊病例3例，均为广州报告，来自孟加拉国，在入境口岸和隔离点发现，入境后即被隔离观察。新增境外输入无症状感染者1例，广州报告，来自秘鲁，在入境口岸发现，入境后即被隔离观察。新增出院2例。　　截至6月15日24时，全省累计报告新冠肺炎确诊病例1628例（境外输入233例）。目前在院28例。　　



"
发布时间：2020-06-15,2020年6月15日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608513.html,"
　　　　6月14日0-24时，全省无新增确诊病例。新增境外输入无症状感染者2例，广州报告，分别来自秘鲁和阿联酋，均在入境口岸发现，入境后即被隔离观察。　　截至6月14日24时，全省累计报告新冠肺炎确诊病例1625例（境外输入230例）。目前在院27例。



"
发布时间：2020-06-14,2020年6月14日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608512.html,"
　　　　6月13日0-24时，全省新增境外输入确诊病例17例，均为广州报告，其中14例来自孟加拉国，3例来自印度，均在入境口岸发现，入境后即被隔离观察。新增4例境外输入无症状感染者，均为广州报告，其中3例来自孟加拉国，1例来自埃及，均在入境口岸发现，入境后即被隔离观察。　　截至6月13日24时，全省累计报告新冠肺炎确诊病例1625例（境外输入230例）。目前在院27例。



"
发布时间：2020-06-13,2020年6月13日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608511.html,"
　　　　6月12日0-24时，全省新增境外输入确诊病例1例，广州报告，来自秘鲁，在入境口岸发现，入境后即被隔离观察。无新增无症状感染者。新增出院1例。　　截至6月12日24时，全省累计报告新冠肺炎确诊病例1608例（境外输入213例）。目前在院10例。



"
发布时间：2020-06-12,2020年6月12日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608508.html,"
　　　　6月11日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。　　截至6月11日24时，全省累计报告新冠肺炎确诊病例1607例（境外输入212例）。目前在院10例。



"
发布时间：2020-06-11,2020年6月11日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608507.html,"
　　　　6月10日0-24时，全省新增境外输入确诊病例3例和境外输入无症状感染者1例，广州报告，均来自孟加拉国，在入境口岸发现，入境后即被隔离观察。  新增出院1例。　　截至6月10日24时，全省累计报告新冠肺炎确诊病例1607例（境外输入212例）。目前在院11例。



"
发布时间：2020-06-10,2020年6月10日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608438.html,"
　　6月9日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。　　截至6月9日24时，全省累计报告新冠肺炎确诊病例1604例（境外输入209例）。目前在院9例。　　



"
发布时间：2020-06-09,2020年6月9日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608437.html,"
　　6月8日0-24时，全省新增境外输入确诊病例2例，广州报告，均来自孟加拉国，在入境口岸发现，入境后即被隔离观察。新增出院1例。　　截至6月8日24时，全省累计报告新冠肺炎确诊病例1604例（境外输入209例）。目前仍在院10例。　　新增境外输入无症状感染者1例，广州报告，来自美国，在入境口岸发现，入境后即被隔离观察。　　



"
发布时间：2020-06-08,2020年6月8日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608436.html,"
　　6月7日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。　　截至6月7日24时，全省累计报告新冠肺炎确诊病例1602例（境外输入207例）。目前在院9例。　　



"
发布时间：2020-06-07,2020年6月7日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608435.html,"
　　6月6日0-24时，全省新增境外输入确诊病例1例，广州报告，来自孟加拉国，在入境口岸发现，入境后即被隔离观察。　　截至6月6日24时，全省累计报告新冠肺炎确诊病例1602例（境外输入207例）。目前在院10例。　　新增境外输入无症状感染者1例，广州报告，来自菲律宾，在入境口岸发现，入境后即被隔离观察。　　



"
发布时间：2020-06-06,2020年6月6日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_608426.html,"
　　2020年6月6日广东省新冠肺炎疫情情况　　6月5日0-24时，全省新增境外输入确诊病例3例，广州报告，均来自孟加拉国，在入境口岸发现，入境后即被隔离观察。　　截至6月5日24时，全省累计报告新冠肺炎确诊病例1601例（境外输入206例）。目前在院9例。来源：广东省卫生健康委官网、健康广东 



"
发布时间：2020-06-05,2020年6月5日广东省新冠肺炎疫情情况,http://www.shanwei.gov.cn/swwjj/yaowen/tzgg/content/post_605763.html,"
　　6月4日0-24时，全省无新增确诊病例，无新增无症状感染者。新增出院1例。　　截至6月4日24时，全省累计报告新冠肺炎确诊病例1598例（境外输入203例）。目前仍在院6例。　　来源：广东省卫生健康委官网



"
