2020-05-31,日照市新增1例境外输入新冠肺炎确诊病例,http://wsjkw.rizhao.gov.cn/art/2020/5/31/art_119693_9171098.html,5月30日，日照市新增1例境外输入新冠肺炎确诊病例。境外输入确诊病例韩某涛，33岁，男性，河南省南阳人，“中昌融盛”货船船员。2020年3月12日登船工作，5月10日自印度出发，5月17日经新加坡，5月27日停靠岚山港。5月28日，日照海关对入境船舶“中昌融盛”货船22名中国籍船员采样检测，5月28日23:47结果显示，韩某涛核酸检测阳性。5月29日7时，经日照市疾控中心复核，因标本存在问题，不能确定，需重新采样检测。5月29日16时，按照有关程序转至定点医院留观，进一步检查。5月29日核酸检测两种试剂均为阴性。5月30日17:00新冠肺炎核酸检测阳性，CT 显示左肺下叶外基底段胸膜下斑片伴周围肺组织通气不良，无发热、咳嗽等症状，经专家组评估认定为新冠肺炎确诊病例。经流行病学调查，韩某涛与5月29日2例境外输入确诊病例系同一货船船员，共同密切接触者均已落实集中隔离观察措施。截至目前，确诊病例已收入定点医院隔离病房。其余19名船员血清抗体检测、核酸检测均为阴性。其他密切接触者(本市)75人核酸检测均为阴性。
2020-05-30,日照市新增2例境外输入确诊病例,http://wsjkw.rizhao.gov.cn/art/2020/5/30/art_119693_9170018.html,"
5月29日0—24时，日照市新增2例境外输入新冠肺炎确诊病例。5月28日，日照海关对入境船舶“中昌融盛”货船22名中国籍船员采样检测，5月28日23:47结果显示，3人核酸检测阳性。5月29日7时，经日照市疾控中心复核，1人核酸检测阳性，2人因标本存在问题，不能确定，需重新采样检测。5月29日16时，上述3人按照有关程序转至定点医院留观，进一步检查。5月29日23：10复核结果显示，船员邢某、王某鼻咽拭子标本核酸检测阳性，CT显示双肺多发斑片状磨玻璃影，无发热、咳嗽等症状，经专家组评估认定为新冠肺炎确诊病例。另有1人核酸检测两种试剂均为阴性。经流行病学调查，船员22人未下船上岸活动。目前，已追踪到密切接触者100人，其中19名船员在“中昌融盛”货船上落实隔离医学观察，6名市外船代工作人员已推送协查，其余75人为已采取防护措施的口岸查验、船代和港口作业人员，均已落实集中隔离观察措施。
"
2020-05-06,关于调整山东省新冠肺炎疫情防控应急响应级别的公告,http://wsjkw.rizhao.gov.cn/art/2020/5/6/art_119693_9082130.html,根据国家有关法律法规及相关要求，结合当前新冠肺炎疫情形势，经山东省人民政府研究决定，自2020年5月6日0时起，将山东省新冠肺炎疫情防控响应级别由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应。响应级别调整后，全省各级各部门要按照省委新冠肺炎疫情处置工作领导小组（指挥部）全面做好新冠肺炎疫情常态化防控工作方案，抓紧抓实抓细常态化疫情防控，精准实施外防输入、内防反弹措施，保持关键领域、关键环节力度不减，加快正常生产生活秩序恢复，统筹推进疫情防控和经济社会发展。省委新冠肺炎疫情处置工作领导小组（指挥部）办公室2020年5月5日
2020-05-05,日照市具备新冠病毒核酸检测能力医疗机构名单,http://wsjkw.rizhao.gov.cn/art/2020/5/5/art_119693_9082131.html,
2020-03-04,2020年3月4日0时至12时山东省新型冠状病毒肺炎疫情情况,http://wsjkw.rizhao.gov.cn/art/2020/3/4/art_119693_8878149.html,"
2020年3月4日0-12时，山东省无新冠肺炎疑似病例；无新增确诊病例，累计确诊病例758例（其中，重症病例6例，危重症病例2例，死亡病例6例）；新增治愈出院4例，累计治愈出院515例。截至目前，追踪到密切接触者16971人，尚有475人正在接受医学观察。详见下表（单位:例）：备注：根据要求，按病例确诊时医院所在县区统计。
"
2020-03-02,2020年3月2日0时至12时山东省新型冠状病毒肺炎疫情情况,http://wsjkw.rizhao.gov.cn/art/2020/3/2/art_119693_8869889.html,"
2020年3月2日0-12时，山东省无新冠肺炎疑似病例；无新增确诊病例，累计确诊病例758例（其中，重症病例7例，危重症病例2例，死亡病例6例）；新增治愈出院4例，累计治愈出院459例。截至目前，追踪到密切接触者16909人，尚有544人正在接受医学观察。详见下表（单位:例）：备注：根据要求，按病例确诊时医院所在县区统计。
"
2020-02-28,2020年2月28日0时至12时，日照市无新增确诊病例,http://wsjkw.rizhao.gov.cn/art/2020/2/28/art_119693_8859867.html,"
2020年2月28日0-12时，山东省无新增新冠肺炎疑似病例，现有疑似病例1例；无新增确诊病例，累计确诊病例756例（其中，重症病例7例，危重症病例6例，死亡病例6例）；新增治愈出院14例，累计治愈出院404例。截至目前，追踪到密切接触者16824人，已解除医学观察15570人，诊断为疑似或确诊病例291例，尚有963人正在接受医学观察。详见下表（单位:例）：备注：根据要求，按病例确诊时医院所在县区统计。
"
2020-02-26,2020年2月26日0时至12时，日照市无新增确诊病例,http://wsjkw.rizhao.gov.cn/art/2020/2/26/art_119693_8846524.html,"
2020年2月26日0-12时，山东省无新增新型冠状病毒肺炎确诊病例，累计确诊病例756例（含重症病例7例，危重症病例7例，治愈出院368例，死亡病例6例）；无新增疑似病例，现有疑似病例2例。截至目前，追踪到密切接触者16757人，已解除医学观察15304人，诊断为疑似或确诊病例291例，尚有1162人正在接受医学观察。详见下表（单位:例）：备注：根据要求，按病例确诊时医院所在县区统计。
"
2020-02-21,2020年2月21日0时至12时，日照市无新增确诊病例,http://wsjkw.rizhao.gov.cn/art/2020/2/21/art_119693_8831789.html,"
2020年2月21日0-12时，山东省新增新型冠状病毒肺炎确诊病例1例，累计确诊病例749例（含重症病例8例，危重症病例12例，治愈出院274例，死亡病例4例）；新增疑似病例1例，现有疑似病例24例。截至目前，追踪到密切接触者16481人，已解除医学观察14179人，诊断为疑似或确诊病例291例，尚有2011人正在接受医学观察。详见下表（单位:例）：备注：根据要求，按病例确诊时医院所在县区统计。
"
2020-02-20,防控疫情，如需咨询，请拔打以下电话,http://wsjkw.rizhao.gov.cn/art/2020/2/20/art_119693_8826937.html,请惠存
