2020-06-15,枣庄市举行2020年世界献血者日宣传活动,http://wsjkw.zaozhuang.gov.cn/gzdt/sjdt/202006/t20200615_799582.html,"
2020年6月14日是第17个世界献血者日。今年活动主题是“安全血液拯救生命”，口号为“献血，让世界更健康。”为隆重纪念这一节日，枣庄市在全市范围内开展了系列宣传活动，感谢无偿献血者的奉献行为，推动无偿献血事业健康发展，提高全社会对无偿献血和血液安全重要性的认识。为做好此次宣传活动，枣庄市卫生健康委员会、枣庄市红十字会联合发出通知，在全市开展“世界献血者日”主题系列宣传活动。枣庄市公民献血委员会办公室、枣庄市新的社会阶层人士联谊会向全体市民发出“特殊时期，为爱逆行”无偿献血倡议书，我市在地标性建筑LED 屏幕进行“点亮生命红-致敬热血英雄”主题灯光秀，并利用手机短信平台向全市市民发布了“世界献血者日”的节日祝贺短信，慰问全市无偿献血者。6月14日上午，枣庄市卫生健康委党组书记、主任赵作亮，市红十字会常务副会长王凌，市中区政府副区长宋海芳等领导到市中区光明广场主会场看望献血者和参加活动的志愿者及采血工作人员，并向特邀献血状元赠送书法作品。在市中区光明广场主会场，“献血，让世界更健康”、“热烈庆祝2020年6月14日世界献血日”等巨幅标语悬挂空中，枣庄市新阶联书画院的书画家们现场书写书画作品，助力无偿献血活动;滕州市、薛城区、山亭区、峄城区、台儿庄区分别在驻地设立了宣传点，并组织医疗专家现场开展无偿献血宣传和义诊活动。今年世界献血者日宣传活动期间，全市共有1134人无偿献血421700毫升，30人捐献血小板49个治疗量。活动现场随处可以见到每年6.14日都来献血的熟悉面孔，看着他们献血证上密密麻麻的献血记录，着实让人感动。无偿献血者在属于自己的节日再次用行动将他们热血公益奉献社会的理念进行了最好诠释。供稿:卞铭 、彭宪玲审核:邵涛
"
2020-06-11,【权威发布】《山东省新冠肺炎疫情常态化防控期间会议活动防控指南》发布,http://wsjkw.zaozhuang.gov.cn/gzdt/tzwj/202006/t20200611_797336.html,"
日前，山东省委新冠肺炎疫情处置工作领导小组办公室印发《山东省新冠肺炎疫情常态化防控期间会议活动防控指南》，明确在14天内无本地疫情的低风险地区可以举办各类会议活动。举办会议严格落实举办方、举办地的主体责任。100人以上和会期1天以上的会议活动，要设置临时留观点。300人以上、会期超过1天的，应进行全员核酸检测，实行封闭管理。据悉，按照“安全第一、科学施策、闭环管理、严密细致”的原则，我省统筹做好疫情防控和举办各类必要的会议活动，做好会前和会议期间的防控管理。在14天内无本地疫情的低风险地区，各级各单位本着严防严控和控制人员聚集的原则，可以举办各类会议活动。除特殊紧急事项外，中、高风险地区原则上不举办现场会议活动。遵循“谁举办、谁负责”和“一会一案”的原则，严格落实会议举办方、会议举办地的主体责任，由会议活动举办单位会同举办地承办单位按规定制定疫情防控工作方案和应急预案并组织实施。实行疫情防控责任制，一般性会议明确专人负责，大型会议组成专班负责。大型会议活动由省领导小组(指挥部)办公室负责指导开展疫情防控工作。  各类会议活动要严格控制会议规模，缩短会期。确需以现场形式举办的会议活动要根据参会人员来源、会议规模、会期及是否安排食宿、交通等情形分类采取有针对性的措施，做好应急处置准备。  人员相对固定的会议重点做好会场通风消毒和人员体温检测;省内跨区域人员参加的会议在此基础上进一步做好会场疫情防控管理、人员健康码核验与登记;省内外人员参加的全国、国际或区域性会议活动在上述措施基础上要重点加强健康筛查和健康监测等措施;300人以上、会期超过1天的会议活动应进行全员核酸检测，实行封闭管理。  会议安排食宿的，要严格落实食品安全、住地疫情防控管理和交通工具卫生管理。所有参会人员、列席人员、临时到会人员、工作人员、住地服务人员和司乘人员等均纳入会议人员健康管理。
"
2020-05-29,【疫情通报】2020年5月28日0时至24时 枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/ztzl/glyyls/202005/t20200529_723993.html,"
2020年5月28日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，经过全市上下共同努力，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，时刻绷紧疫情防控这根弦，慎终如始、再接再厉，坚持健康生活方式，养成良好卫生习惯，共同夺取疫情防控的全面胜利！自即日起，如无新的疫情情况，市卫生健康委将不再发布每日疫情通报。感谢全市人民对疫情防控工作的支持、贡献与配合！  枣庄市卫生健康委员会2020年5月29日
"
2020-05-28,【疫情通报】2020年5月27日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200528_721797.html,"
 2020年5月27日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月28日
"
2020-05-27,【疫情通报】2020年5月26日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200528_721796.html,"
2020年5月26日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月27日 
"
2020-05-26,【疫情通报】2020年5月25日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200526_718483.html,"
2020年5月25日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月26日 
"
2020-05-25,【疫情通报】2020年5月24日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/ztzl/glyyls/202005/t20200525_708742.html,"
2020年5月24日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月25日 
"
2020-05-24,【疫情通报】2020年5月23日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200524_707494.html,"
2020年5月23日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月24日   
"
2020-05-23,【疫情通报】2020年5月22日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200523_707463.html,"
 2020年5月22日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利！ 枣庄市卫生健康委员会2020年5月23日               
"
2020-05-22,【疫情通报】2020年5月21日0时至24时枣庄市新型冠状病毒肺炎疫情情况,http://wsjkw.zaozhuang.gov.cn/gzdt/xwtt/202005/t20200522_702460.html,"
2020年5月21日0-24时，我市无新增新型冠状病毒肺炎确诊病例与疑似病例。当前，我省新冠肺炎疫情防控响应级别已由重大突发公共卫生事件省级Ⅱ级响应调整为Ⅲ级响应，我市疫情防控形势持续向好，但加强输入性风险防范、防止疫情反弹的任务依然繁重。希望广大市民按照常态化疫情防控要求，继续保持警惕，坚持健康生活方式，自觉配合做好体温检测、健康通行码查验等工作，共同夺取疫情防控全面胜利!枣庄市卫生健康委员会2020年5月22日
"
